datetime,forecast
2019-05-19 23:15:00,2253.119312000001
2019-05-19 23:30:00,2246.051736000001
2019-05-19 23:45:00,2248.5248220000008
2019-07-15 00:00:00,2546.2608029999997
2019-07-15 00:15:00,2554.725916000001
2019-07-15 00:30:00,2560.850253000001
2019-07-15 00:45:00,2510.1700690000002
2019-07-15 01:00:00,2437.550463000001
2019-07-15 01:15:00,2423.134026
2019-07-15 01:30:00,2409.6868860000004
2019-07-15 01:45:00,2300.5407310000005
2019-07-15 02:00:00,2243.183336
2019-07-15 02:15:00,2245.4592700000003
2019-07-15 02:30:00,2246.2537359999997
2019-07-15 02:45:00,2243.8284229999995
2019-07-15 03:00:00,2182.236097999999
2019-07-15 03:15:00,2182.236097999999
2019-07-15 03:30:00,2182.236097999999
2019-07-15 03:45:00,2182.236097999999
2019-07-15 04:00:00,2021.879004
2019-07-15 04:15:00,2019.9507119999998
2019-07-15 04:30:00,2020.821635
2019-07-15 04:45:00,2015.8588989999998
2019-07-15 05:00:00,1885.9921899999983
2019-07-15 05:15:00,1877.1568109999987
2019-07-15 05:30:00,1883.4645639999985
2019-07-15 05:45:00,1879.8652269999989
2019-07-15 06:00:00,1764.909047
2019-07-15 06:15:00,1772.99137
2019-07-15 06:30:00,1783.7602930000003
2019-07-15 06:45:00,1809.810314
2019-07-15 07:00:00,1796.4903329999995
2019-07-15 07:15:00,1790.8856409999996
2019-07-15 07:30:00,1809.412272999999
2019-07-15 07:45:00,1807.170073
2019-07-15 08:00:00,1788.0093629999997
2019-07-15 08:15:00,1808.7796090000006
2019-07-15 08:30:00,1824.5532840000003
2019-07-15 08:45:00,1845.4818979999995
2019-07-15 09:00:00,1873.5206090000001
2019-07-15 09:15:00,1904.0749270000003
2019-07-15 09:30:00,1937.1289950000003
2019-07-15 09:45:00,1958.9181290000013
2019-07-15 10:00:00,2109.0029170000016
2019-07-15 10:15:00,2121.6525610000017
2019-07-15 10:30:00,2133.008193
2019-07-15 10:45:00,2111.0767499999997
2019-07-15 11:00:00,2142.7697420000004
2019-07-15 11:15:00,2147.771868
2019-07-15 11:30:00,2141.3843249999995
2019-07-15 11:45:00,2133.531979
2019-07-15 12:00:00,2155.605124999999
2019-07-15 12:15:00,2185.0195569999996
2019-07-15 12:30:00,2217.3830880000005
2019-07-15 12:45:00,2247.7659079999994
2019-07-15 13:00:00,2252.2353600000006
2019-07-15 13:15:00,2237.989411
2019-07-15 13:30:00,2254.8161119999995
2019-07-15 13:45:00,2251.755004
2019-07-15 14:00:00,2260.3653549999995
2019-07-15 14:15:00,2326.777905
2019-07-15 14:30:00,2324.6243830000003
2019-07-15 14:45:00,2303.7304120000017
2019-07-15 15:00:00,2257.3369709999997
2019-07-15 15:15:00,2195.5362830000013
2019-07-15 15:30:00,2143.77954
2019-07-15 15:45:00,2005.6450720000012
2019-07-15 16:00:00,1866.788554999999
2019-07-15 16:15:00,1894.7394969999993
2019-07-15 16:30:00,1889.7741349999997
2019-07-15 16:45:00,1678.760087
2019-07-15 17:00:00,1410.4671210000004
2019-07-15 17:15:00,1435.1811139999998
2019-07-15 17:30:00,1532.9782019999998
2019-07-15 17:45:00,1531.6189440000007
2019-07-15 18:00:00,1662.536457
2019-07-15 18:15:00,1691.9911880000002
2019-07-15 18:30:00,1724.2940180000003
2019-07-15 18:45:00,1842.2936309999998
2019-07-15 19:00:00,1889.1255129999997
